PMID	DRUG	AE	LlamaTiFirst	LlamaAbFirst	pAuth_modelA	pAuth_modelB	aAuth	Title	Abstract
30033485	Daunorubicin	Pulmonary Aspergillosis	1	0	0	0		(1-3)-beta-D-Glucan serum increase and small-airway-invasive radiological findings as early signs of pulmonary aspergillosis in high-risk hematologic patients in the posaconazole era: preliminary observations.	
30654041	Proguanil	Abortion, Spontaneous	0	1	0	0		The safety of atovaquone-proguanil for the prevention and treatment of malaria in pregnancy: A systematic review.	BACKGROUND: Malaria infection poses a significant risk in pregnancy, yet chemoprophylaxis for pregnant women is limited. A systematic review was conducted to evaluate the incidence of adverse outcomes after atovaquone-proguanil (AP) exposure during pregnancy. METHODS: Following PRISMA guidelines, the authors searched PubMed, MEDLINE, and the Malaria in Pregnancy Consortium Library to identify relevant literature including infant outcomes after exposure to atovaquone, proguanil, or AP in pregnancy. Two authors independently screened the titles, abstracts, and full texts, and extracted data into an EpiInfo database. Overall proportions and 95% confidence intervals of adverse outcomes were determined by pooling data across studies. RESULTS: Of 455 records identified, 16 studies were included: ten AP studies and six proguanil studies. The overall proportions and 95% confidence intervals (CI) of adverse outcomes reported for the 446 women exposed to AP include miscarriage (8.08% CI: 5.07, 12.08%), stillbirth (1.05% CI: 0.03, 5.73%), early neonatal death (0% CI: 0, 7.4%), and congenital anomalies (2.56% CI: 1.28, 4.53%). CONCLUSIONS: The limited available data suggest that outcomes following AP exposure during pregnancy are similar to expected rates in similar populations. AP may be a promising option for pregnant women, but further data are needed on its safety in pregnancy.
30680668	Imatinib Mesylate	Anemia	1	1	0	0	0.0	Renal dysfunction and anemia associated with long-term imatinib treatment in patients with chronic myelogenous leukemia.	Knowledge of the toxicity profile of long-term treatment with imatinib is limited. In the present study, we sought to evaluate renal function and hemoglobin levels during long-term imatinib treatment. Eighty-two patients with chronic myelogenous leukemia in chronic phase who had been on imatinib for over 5 years were retrospectively analyzed. The mean estimated glomerular filtration rate (eGFR) was significantly decreased over 5 years (77 +/- 17 to 62 +/- 14 ml/min/1.73m(2), P < 0.001). Higher age and lower eGFR value at initiation of imatinib were significantly associated with development of renal dysfunction by multivariate analyses. Mean hemoglobin levels also significantly decreased over the 5-year period (12.9 +/- 1.7 to 12.4 +/- 1.3 g/dl, P < 0.01). The rate of decrease in eGFR correlated significantly with hemoglobin levels (correlation coefficient = - 0.249, P < 0.05). Serum erythropoietin (EPO) levels did not increase in 16 patients with both renal dysfunction and anemia (median, 31.9 mIU/ml). In patients who participated in a clinical trial of imatinib discontinuation, mean eGFR (50.0 +/- 6.5 to 56.0 +/- 10.2 ml/min/1.73m(2), P < 0.05) and hemoglobin levels (12.0 +/- 1.7 to 14.0 +/- 1.6 g/dl, P < 0.01) improved significantly at 1 year after discontinuation. These findings suggest that long-term imatinib results in a partially reversible continuous decline in renal function and decreased hemoglobin levels.
29322849	Lenalidomide	Neutropenia	1	0	0	0		Safety profile of lenalidomide in patients with lower-risk myelodysplastic syndromes without del(5q): results of a phase 3 trial.	The safety profile of lenalidomide use in lower-risk myelodysplastic syndromes (MDS) patients with del(5q) is well-established, but less is known in non-del(5q) patients. We provide safety data from a randomized, phase 3 trial evaluating lenalidomide in 239 patients with lower-risk non-del(5q) MDS ineligible/refractory to erythropoiesis-stimulating agents (ESAs). Compared with placebo, lenalidomide was associated with a higher incidence of grade 3-4 treatment-emergent adverse events (TEAEs; 86% vs. 44%), but not risk of infection (p = .817) or hemorrhagic events (p = 1.000). Grade 3-4 non-hematologic TEAEs were rare (the incidence of grade 3-4 pneumonia, e.g. was 5.6% in the lenalidomide group and 2.5% in the placebo group). Common grade 1-2 non-hematologic TEAEs did not require dose modifications or treatment discontinuation. Acute myeloid leukemia and second primary malignancies incidence was similar across treatment groups. Lenalidomide had a predictable and manageable safety profile in lower-risk non-del(5q) MDS patients ineligible/refractory to ESAs. Guidance on managing lenalidomide-related TEAEs is provided to help maintain patients on therapy to achieve maximum clinical benefit. TRIAL REGISTRATION: ClinicalTrials.gov identifier: NCT01029262.
29328996	Asparaginase	Leukoencephalopathies	1	1	0	0	0.0	Acute and sub-acute neurological toxicity in children treated for acute lymphoblastic leukemia.	Eighty percent of children with acute lymphoblastic leukemia (ALL) survive with current treatments. Neurotoxicity is an infrequent adverse event. We describe clinical presentations of neurological toxicity, phases of treatment when these adverse events were more frequent and patients ́ outcome. From January-1995 to December-2015, 1379 ALL cases were admitted. Neurotoxicity was diagnosed in 49 patients (3.6%) and classified according to neurological syndromes. Medical records, laboratory-tests and images were reviewed. The diagnosed syndromes were: a) Methotrexate-leukoencephalopathy (MLE) (35.4%); b) Cerebral-venous-sinus thrombosis following L-Asparaginase administration (26.5%); c) Vincristine-induced-vocal-cord paralysis (VVCP) (14.2%); d) Stroke-associated vasospasm (14%), after high-dose methotrexate e) Severe polyneuropathy (6.1%); f) Methotrexate myelopathy (2%); and g) Pseudotumor-cerebri (2%) associated with corticosteroid therapy. Neurotoxicity was diagnosed during induction in 55% of cases. We conclude that MLE was the most frequent syndrome. VVCP was observed in infants and Down patients. Seizure was the most common symptom and toxicity occurred mainly during induction phase.
29328996	Asparaginase	Polyneuropathies	1	1	0	0	0.0	Acute and sub-acute neurological toxicity in children treated for acute lymphoblastic leukemia.	Eighty percent of children with acute lymphoblastic leukemia (ALL) survive with current treatments. Neurotoxicity is an infrequent adverse event. We describe clinical presentations of neurological toxicity, phases of treatment when these adverse events were more frequent and patients ́ outcome. From January-1995 to December-2015, 1379 ALL cases were admitted. Neurotoxicity was diagnosed in 49 patients (3.6%) and classified according to neurological syndromes. Medical records, laboratory-tests and images were reviewed. The diagnosed syndromes were: a) Methotrexate-leukoencephalopathy (MLE) (35.4%); b) Cerebral-venous-sinus thrombosis following L-Asparaginase administration (26.5%); c) Vincristine-induced-vocal-cord paralysis (VVCP) (14.2%); d) Stroke-associated vasospasm (14%), after high-dose methotrexate e) Severe polyneuropathy (6.1%); f) Methotrexate myelopathy (2%); and g) Pseudotumor-cerebri (2%) associated with corticosteroid therapy. Neurotoxicity was diagnosed during induction in 55% of cases. We conclude that MLE was the most frequent syndrome. VVCP was observed in infants and Down patients. Seizure was the most common symptom and toxicity occurred mainly during induction phase.
29328996	Asparaginase	Seizures	1	1	0	0	0.0	Acute and sub-acute neurological toxicity in children treated for acute lymphoblastic leukemia.	Eighty percent of children with acute lymphoblastic leukemia (ALL) survive with current treatments. Neurotoxicity is an infrequent adverse event. We describe clinical presentations of neurological toxicity, phases of treatment when these adverse events were more frequent and patients ́ outcome. From January-1995 to December-2015, 1379 ALL cases were admitted. Neurotoxicity was diagnosed in 49 patients (3.6%) and classified according to neurological syndromes. Medical records, laboratory-tests and images were reviewed. The diagnosed syndromes were: a) Methotrexate-leukoencephalopathy (MLE) (35.4%); b) Cerebral-venous-sinus thrombosis following L-Asparaginase administration (26.5%); c) Vincristine-induced-vocal-cord paralysis (VVCP) (14.2%); d) Stroke-associated vasospasm (14%), after high-dose methotrexate e) Severe polyneuropathy (6.1%); f) Methotrexate myelopathy (2%); and g) Pseudotumor-cerebri (2%) associated with corticosteroid therapy. Neurotoxicity was diagnosed during induction in 55% of cases. We conclude that MLE was the most frequent syndrome. VVCP was observed in infants and Down patients. Seizure was the most common symptom and toxicity occurred mainly during induction phase.
29328996	Asparaginase	Sinus Thrombosis, Intracranial	1	1	0	0	0.0	Acute and sub-acute neurological toxicity in children treated for acute lymphoblastic leukemia.	Eighty percent of children with acute lymphoblastic leukemia (ALL) survive with current treatments. Neurotoxicity is an infrequent adverse event. We describe clinical presentations of neurological toxicity, phases of treatment when these adverse events were more frequent and patients ́ outcome. From January-1995 to December-2015, 1379 ALL cases were admitted. Neurotoxicity was diagnosed in 49 patients (3.6%) and classified according to neurological syndromes. Medical records, laboratory-tests and images were reviewed. The diagnosed syndromes were: a) Methotrexate-leukoencephalopathy (MLE) (35.4%); b) Cerebral-venous-sinus thrombosis following L-Asparaginase administration (26.5%); c) Vincristine-induced-vocal-cord paralysis (VVCP) (14.2%); d) Stroke-associated vasospasm (14%), after high-dose methotrexate e) Severe polyneuropathy (6.1%); f) Methotrexate myelopathy (2%); and g) Pseudotumor-cerebri (2%) associated with corticosteroid therapy. Neurotoxicity was diagnosed during induction in 55% of cases. We conclude that MLE was the most frequent syndrome. VVCP was observed in infants and Down patients. Seizure was the most common symptom and toxicity occurred mainly during induction phase.
29328996	Methotrexate	Leukoencephalopathies	1	1	0	0	0.0	Acute and sub-acute neurological toxicity in children treated for acute lymphoblastic leukemia.	Eighty percent of children with acute lymphoblastic leukemia (ALL) survive with current treatments. Neurotoxicity is an infrequent adverse event. We describe clinical presentations of neurological toxicity, phases of treatment when these adverse events were more frequent and patients ́ outcome. From January-1995 to December-2015, 1379 ALL cases were admitted. Neurotoxicity was diagnosed in 49 patients (3.6%) and classified according to neurological syndromes. Medical records, laboratory-tests and images were reviewed. The diagnosed syndromes were: a) Methotrexate-leukoencephalopathy (MLE) (35.4%); b) Cerebral-venous-sinus thrombosis following L-Asparaginase administration (26.5%); c) Vincristine-induced-vocal-cord paralysis (VVCP) (14.2%); d) Stroke-associated vasospasm (14%), after high-dose methotrexate e) Severe polyneuropathy (6.1%); f) Methotrexate myelopathy (2%); and g) Pseudotumor-cerebri (2%) associated with corticosteroid therapy. Neurotoxicity was diagnosed during induction in 55% of cases. We conclude that MLE was the most frequent syndrome. VVCP was observed in infants and Down patients. Seizure was the most common symptom and toxicity occurred mainly during induction phase.
29328996	Methotrexate	Seizures	1	1	0	0	0.0	Acute and sub-acute neurological toxicity in children treated for acute lymphoblastic leukemia.	Eighty percent of children with acute lymphoblastic leukemia (ALL) survive with current treatments. Neurotoxicity is an infrequent adverse event. We describe clinical presentations of neurological toxicity, phases of treatment when these adverse events were more frequent and patients ́ outcome. From January-1995 to December-2015, 1379 ALL cases were admitted. Neurotoxicity was diagnosed in 49 patients (3.6%) and classified according to neurological syndromes. Medical records, laboratory-tests and images were reviewed. The diagnosed syndromes were: a) Methotrexate-leukoencephalopathy (MLE) (35.4%); b) Cerebral-venous-sinus thrombosis following L-Asparaginase administration (26.5%); c) Vincristine-induced-vocal-cord paralysis (VVCP) (14.2%); d) Stroke-associated vasospasm (14%), after high-dose methotrexate e) Severe polyneuropathy (6.1%); f) Methotrexate myelopathy (2%); and g) Pseudotumor-cerebri (2%) associated with corticosteroid therapy. Neurotoxicity was diagnosed during induction in 55% of cases. We conclude that MLE was the most frequent syndrome. VVCP was observed in infants and Down patients. Seizure was the most common symptom and toxicity occurred mainly during induction phase.
29328996	Methotrexate	Sinus Thrombosis, Intracranial	1	1	0	0	0.0	Acute and sub-acute neurological toxicity in children treated for acute lymphoblastic leukemia.	Eighty percent of children with acute lymphoblastic leukemia (ALL) survive with current treatments. Neurotoxicity is an infrequent adverse event. We describe clinical presentations of neurological toxicity, phases of treatment when these adverse events were more frequent and patients ́ outcome. From January-1995 to December-2015, 1379 ALL cases were admitted. Neurotoxicity was diagnosed in 49 patients (3.6%) and classified according to neurological syndromes. Medical records, laboratory-tests and images were reviewed. The diagnosed syndromes were: a) Methotrexate-leukoencephalopathy (MLE) (35.4%); b) Cerebral-venous-sinus thrombosis following L-Asparaginase administration (26.5%); c) Vincristine-induced-vocal-cord paralysis (VVCP) (14.2%); d) Stroke-associated vasospasm (14%), after high-dose methotrexate e) Severe polyneuropathy (6.1%); f) Methotrexate myelopathy (2%); and g) Pseudotumor-cerebri (2%) associated with corticosteroid therapy. Neurotoxicity was diagnosed during induction in 55% of cases. We conclude that MLE was the most frequent syndrome. VVCP was observed in infants and Down patients. Seizure was the most common symptom and toxicity occurred mainly during induction phase.
29328996	Vincristine	Leukoencephalopathies	1	1	0	0	0.0	Acute and sub-acute neurological toxicity in children treated for acute lymphoblastic leukemia.	Eighty percent of children with acute lymphoblastic leukemia (ALL) survive with current treatments. Neurotoxicity is an infrequent adverse event. We describe clinical presentations of neurological toxicity, phases of treatment when these adverse events were more frequent and patients ́ outcome. From January-1995 to December-2015, 1379 ALL cases were admitted. Neurotoxicity was diagnosed in 49 patients (3.6%) and classified according to neurological syndromes. Medical records, laboratory-tests and images were reviewed. The diagnosed syndromes were: a) Methotrexate-leukoencephalopathy (MLE) (35.4%); b) Cerebral-venous-sinus thrombosis following L-Asparaginase administration (26.5%); c) Vincristine-induced-vocal-cord paralysis (VVCP) (14.2%); d) Stroke-associated vasospasm (14%), after high-dose methotrexate e) Severe polyneuropathy (6.1%); f) Methotrexate myelopathy (2%); and g) Pseudotumor-cerebri (2%) associated with corticosteroid therapy. Neurotoxicity was diagnosed during induction in 55% of cases. We conclude that MLE was the most frequent syndrome. VVCP was observed in infants and Down patients. Seizure was the most common symptom and toxicity occurred mainly during induction phase.
29328996	Vincristine	Polyneuropathies	1	1	0	0	0.0	Acute and sub-acute neurological toxicity in children treated for acute lymphoblastic leukemia.	Eighty percent of children with acute lymphoblastic leukemia (ALL) survive with current treatments. Neurotoxicity is an infrequent adverse event. We describe clinical presentations of neurological toxicity, phases of treatment when these adverse events were more frequent and patients ́ outcome. From January-1995 to December-2015, 1379 ALL cases were admitted. Neurotoxicity was diagnosed in 49 patients (3.6%) and classified according to neurological syndromes. Medical records, laboratory-tests and images were reviewed. The diagnosed syndromes were: a) Methotrexate-leukoencephalopathy (MLE) (35.4%); b) Cerebral-venous-sinus thrombosis following L-Asparaginase administration (26.5%); c) Vincristine-induced-vocal-cord paralysis (VVCP) (14.2%); d) Stroke-associated vasospasm (14%), after high-dose methotrexate e) Severe polyneuropathy (6.1%); f) Methotrexate myelopathy (2%); and g) Pseudotumor-cerebri (2%) associated with corticosteroid therapy. Neurotoxicity was diagnosed during induction in 55% of cases. We conclude that MLE was the most frequent syndrome. VVCP was observed in infants and Down patients. Seizure was the most common symptom and toxicity occurred mainly during induction phase.
29328996	Vincristine	Seizures	1	1	0	0	0.0	Acute and sub-acute neurological toxicity in children treated for acute lymphoblastic leukemia.	Eighty percent of children with acute lymphoblastic leukemia (ALL) survive with current treatments. Neurotoxicity is an infrequent adverse event. We describe clinical presentations of neurological toxicity, phases of treatment when these adverse events were more frequent and patients ́ outcome. From January-1995 to December-2015, 1379 ALL cases were admitted. Neurotoxicity was diagnosed in 49 patients (3.6%) and classified according to neurological syndromes. Medical records, laboratory-tests and images were reviewed. The diagnosed syndromes were: a) Methotrexate-leukoencephalopathy (MLE) (35.4%); b) Cerebral-venous-sinus thrombosis following L-Asparaginase administration (26.5%); c) Vincristine-induced-vocal-cord paralysis (VVCP) (14.2%); d) Stroke-associated vasospasm (14%), after high-dose methotrexate e) Severe polyneuropathy (6.1%); f) Methotrexate myelopathy (2%); and g) Pseudotumor-cerebri (2%) associated with corticosteroid therapy. Neurotoxicity was diagnosed during induction in 55% of cases. We conclude that MLE was the most frequent syndrome. VVCP was observed in infants and Down patients. Seizure was the most common symptom and toxicity occurred mainly during induction phase.
29328996	Vincristine	Vocal Cord Paralysis	1	1	0	0	0.0	Acute and sub-acute neurological toxicity in children treated for acute lymphoblastic leukemia.	Eighty percent of children with acute lymphoblastic leukemia (ALL) survive with current treatments. Neurotoxicity is an infrequent adverse event. We describe clinical presentations of neurological toxicity, phases of treatment when these adverse events were more frequent and patients ́ outcome. From January-1995 to December-2015, 1379 ALL cases were admitted. Neurotoxicity was diagnosed in 49 patients (3.6%) and classified according to neurological syndromes. Medical records, laboratory-tests and images were reviewed. The diagnosed syndromes were: a) Methotrexate-leukoencephalopathy (MLE) (35.4%); b) Cerebral-venous-sinus thrombosis following L-Asparaginase administration (26.5%); c) Vincristine-induced-vocal-cord paralysis (VVCP) (14.2%); d) Stroke-associated vasospasm (14%), after high-dose methotrexate e) Severe polyneuropathy (6.1%); f) Methotrexate myelopathy (2%); and g) Pseudotumor-cerebri (2%) associated with corticosteroid therapy. Neurotoxicity was diagnosed during induction in 55% of cases. We conclude that MLE was the most frequent syndrome. VVCP was observed in infants and Down patients. Seizure was the most common symptom and toxicity occurred mainly during induction phase.
30111350	Piperacillin	Eosinophilia	1	1	0	1	0.0	Drug reaction with eosinophilia and systemic symptoms (DRESS) syndrome in two young children: the importance of an early diagnosis.	BACKGROUND: Drug reaction with eosinophilia and systemic symptoms (DRESS) syndrome is a serious life-treating condition characterized by skin eruption, fever, haematologic abnormalities, and multi-organ involvement that can be fatal if unrecognized, especially in patients with liver failure. Diagnosis may be difficult because it is rarely described in children and can mimic many different conditions. CASE PRESENTATION: We report two cases of DRESS syndrome due to prolonged antibiotic treatment in young children in whom recovery occurred following different therapeutic approaches. A previously healthy 5-year-old boy had been receiving intravenous vancomycin for right wrist and left elbow osteomyelitis and developed DRESS syndrome on day 30. The patient achieved a complete resolution of all symptoms with pulse methylprednisolone followed by oral prednisone. A 4-year-old girl with cystic fibrosis, pancreatic insufficiency, chronic pulmonary colonization by Gram-positive bacteria admitted for pulmonary exacerbation was treated with intravenous piperacillin-tazobactam and tobramycin. After 14 days of treatment, she developed DRESS syndrome: antibiotic treatment was therefore stopped, and without any further therapy, a progressive resolution of the patient's clinical features was observed within 7 days, while the normalization of laboratory abnormalities was achieved at 14 days. CONCLUSIONS: Our cases highlight that paediatricians should be aware of the clinical presentations of and therapeutic approaches for DRESS syndrome, especially in children receiving long-term antibiotic treatment. The removal of the offending drug is crucial and may be the only life-saving measure. In more aggressive cases, corticosteroid or other immunosuppressive drugs should be considered to achieve the best outcome.
30111350	Vancomycin	Eosinophilia	1	1	0	1	0.0	Drug reaction with eosinophilia and systemic symptoms (DRESS) syndrome in two young children: the importance of an early diagnosis.	BACKGROUND: Drug reaction with eosinophilia and systemic symptoms (DRESS) syndrome is a serious life-treating condition characterized by skin eruption, fever, haematologic abnormalities, and multi-organ involvement that can be fatal if unrecognized, especially in patients with liver failure. Diagnosis may be difficult because it is rarely described in children and can mimic many different conditions. CASE PRESENTATION: We report two cases of DRESS syndrome due to prolonged antibiotic treatment in young children in whom recovery occurred following different therapeutic approaches. A previously healthy 5-year-old boy had been receiving intravenous vancomycin for right wrist and left elbow osteomyelitis and developed DRESS syndrome on day 30. The patient achieved a complete resolution of all symptoms with pulse methylprednisolone followed by oral prednisone. A 4-year-old girl with cystic fibrosis, pancreatic insufficiency, chronic pulmonary colonization by Gram-positive bacteria admitted for pulmonary exacerbation was treated with intravenous piperacillin-tazobactam and tobramycin. After 14 days of treatment, she developed DRESS syndrome: antibiotic treatment was therefore stopped, and without any further therapy, a progressive resolution of the patient's clinical features was observed within 7 days, while the normalization of laboratory abnormalities was achieved at 14 days. CONCLUSIONS: Our cases highlight that paediatricians should be aware of the clinical presentations of and therapeutic approaches for DRESS syndrome, especially in children receiving long-term antibiotic treatment. The removal of the offending drug is crucial and may be the only life-saving measure. In more aggressive cases, corticosteroid or other immunosuppressive drugs should be considered to achieve the best outcome.
29169272	Estrogens	Breast Neoplasms	1	1	1	1	1.0	A Case of Benign Phyllodes Tumor in a Transgender Woman Receiving Cross-Sex Hormones.	Phyllodes tumor is a relatively uncommon fibroepithelial neoplasm of the breast characterized by proliferation of both stromal and epithelial elements. Benign phyllodes tumors are distinguished from fibroadenomas by their prominent leaf-like architecture and exaggerated intracanalicular stromal growth pattern. Typically, these lesions affect older natal females; however, we present what we believe is the first reported case of benign phyllodes tumor in a hormonally treated transgender woman.
30051965	Cholesterol	Non-alcoholic Fatty Liver Disease	1	0	0	0		Galactomannan More than Pectin Exacerbates Liver Injury in Mice Fed with High-Fat, High-Cholesterol Diet.	SCOPE: Galactomannan and citrus pectin are considered 'super fibers' known for altering gut microbiota composition and improving glucose and lipid metabolism. The study aims to investigate the fiber's effect on a nonalcoholic steatohepatitis (NASH) model. METHODS AND RESULTS: Two feeding experiments are carried out using groups of 7-8 week-old male C57BL/6J mice. The diets used are based on a high cholesterol/cholate diet (HCD), such as a nutritional NASH model. Mice are fed a diet with or without 15% fiber-citrus pectin (HCD-CP) or galactomannan (HCD-G) together with the HCD (first experiment), which commenced 3 weeks prior to the HCD (second experiment). Liver damage is evaluated by histological and biochemical parameters. Galactomannan leads to lesser weight gain and improved glucose tolerance, but increased liver damage. This is shown by elevated levels of liver enzymes compared to that with HCD alone. Fibers induce higher steatosis, as evaluated by liver histology. This intriguing result is linked to various changes in the gut microbiota, such as elevated Proteobacteria levels in the galactomannan group, which are correlated with disturbed metabolism and dysbiosis. CONCLUSIONS: In a NASH mouse model, galactomannan increases liver damage but improves glucose metabolism. Changes in the microbiota composition may answer this enigmatic observation.
29081218	Aspirin	Kidney Neoplasms	1	1	0	0	0.0	Effects of Aspirin, Nonsteroidal Anti-inflammatory Drugs, Statin, and COX2 Inhibitor on the Developments of Urological Malignancies: A Population-Based Study with 10-Year Follow-up Data in Korea.	PURPOSE: The purpose of this study was to determine the impact of aspirin, nonsteroidal anti-inflammatory drugs (NSAIDs), statin, and cyclooxygenase 2 (COX-2) inhibitor on the development of kidney, prostate, and urothelial cancers by analyzing the Korean National Health Insurance Service-National Sample Cohort (NHIS-NSC) database. MATERIALS AND METHODS: Among a representative sample cohort of 1,025,340 participants in NHIS-NSC database in 2002, we extracted data of 799,850 individuals who visited the hospital more than once, and finally included 321,122 individuals aged 40 and older. Following a 1-year washout period between 2002 and 2003, we analyzed 143,870 (male), 320,861 and 320,613 individuals for evaluating the risk of prostate cancer, kidney cancer and urothelial cancer developments, respectively, during 10-year follow-up periods between 2004 and 2013. The medication group consisted of patients prescribed these drugs more than 60% of the time in 2003. To adjustfor various parameters of the patients, a multivariate Cox regression model was adopted. RESULTS: During 10-year follow-up periods between 2004 and 2013, 9,627 (6.7%), 1,107 (0.4%), and 2,121 (0.7%) patients were diagnosed with prostate cancer, kidney cancer, and urothelial cancer, respectively. Notably, multivariate analyses revealed that NSAIDs significantly increased the risk of prostate cancer (hazard ratio [HR], 1.35). Also, it was found that aspirin (HR, 1.28) and statin (HR, 1.55) elevated the risk of kidney cancer. No drugs were associated with the risk of urothelial cancer. CONCLUSION: In sum, our study provides the valuable information for the impact of aspirin, NSAID, statin, and COX-2 inhibitor on the risk of prostate, kidney, and urothelial cancer development and its survival outcomes.
29081218	Aspirin	Prostatic Neoplasms	1	1	0	0	0.0	Effects of Aspirin, Nonsteroidal Anti-inflammatory Drugs, Statin, and COX2 Inhibitor on the Developments of Urological Malignancies: A Population-Based Study with 10-Year Follow-up Data in Korea.	PURPOSE: The purpose of this study was to determine the impact of aspirin, nonsteroidal anti-inflammatory drugs (NSAIDs), statin, and cyclooxygenase 2 (COX-2) inhibitor on the development of kidney, prostate, and urothelial cancers by analyzing the Korean National Health Insurance Service-National Sample Cohort (NHIS-NSC) database. MATERIALS AND METHODS: Among a representative sample cohort of 1,025,340 participants in NHIS-NSC database in 2002, we extracted data of 799,850 individuals who visited the hospital more than once, and finally included 321,122 individuals aged 40 and older. Following a 1-year washout period between 2002 and 2003, we analyzed 143,870 (male), 320,861 and 320,613 individuals for evaluating the risk of prostate cancer, kidney cancer and urothelial cancer developments, respectively, during 10-year follow-up periods between 2004 and 2013. The medication group consisted of patients prescribed these drugs more than 60% of the time in 2003. To adjustfor various parameters of the patients, a multivariate Cox regression model was adopted. RESULTS: During 10-year follow-up periods between 2004 and 2013, 9,627 (6.7%), 1,107 (0.4%), and 2,121 (0.7%) patients were diagnosed with prostate cancer, kidney cancer, and urothelial cancer, respectively. Notably, multivariate analyses revealed that NSAIDs significantly increased the risk of prostate cancer (hazard ratio [HR], 1.35). Also, it was found that aspirin (HR, 1.28) and statin (HR, 1.55) elevated the risk of kidney cancer. No drugs were associated with the risk of urothelial cancer. CONCLUSION: In sum, our study provides the valuable information for the impact of aspirin, NSAID, statin, and COX-2 inhibitor on the risk of prostate, kidney, and urothelial cancer development and its survival outcomes.
29486725	Nivolumab	Acute Kidney Injury	1	1	1	1	1.0	Immune checkpoint inhibitor (nivolumab)-associated kidney injury and the importance of recognizing concomitant medications known to cause acute tubulointerstitial nephritis: a case report.	BACKGROUND: Acute tubulointerstitial nephritis (ATIN) has been increasingly recognized as an important manifestation of kidney injury associated with the use of immune checkpoint inhibitors (anti-PD-1 and anti-CTLA-4). While the exact pathophysiology remains unknown, corticosteroids are the mainstay of management. CASE PRESENTATION: We describe a 67-year-old man with stage IV non-small-cell lung cancer who developed kidney injury during treatment with the anti-PD-1 antibody nivolumab. A kidney biopsy showed ATIN without granuloma formation. Considering their mechanism of action, immune checkpoint inhibitors can alter immunological tolerance to concomitant drugs that have been safely used for a long time. For more than 4 years before the initiation of nivolumab therapy, the patient had been receiving the proton pump inhibitor lansoprazole, known to cause drug-induced ATIN, without significant adverse events including kidney injury. He showed rapid improvement in kidney function in 3 days (creatinine decreased from 2.74 to 1.82 mg/dl) on discontinuation of lansoprazole. He then received 500 mg intravenous methylprednisolone for 3 days followed by 1 mg/kg/day oral prednisolone and his creatinine levels eventually stabilized around 1.7 mg/dl. Drug-induced lymphocyte stimulation test (DLST) for lansoprazole was positive. CONCLUSIONS: The rapid improvement of kidney function after discontinuation and DLST positivity indicate that lansoprazole contributed to the development of ATIN during nivolumab therapy. Considering the time course, it is plausible that nivolumab altered the long-lasting immunological tolerance against lansoprazole in this patient. To the best of our knowledge, this is the first case report of DLST positivity for a drug that had been used safely before the initiation of an immune checkpoint inhibitor. Although corticosteroid therapy is recommended, the recognition and discontinuation of concomitant drugs, especially those known to induce ATIN, is necessary for the management of kidney injury associated with anti-PD-1 therapy.
29486725	Nivolumab	Nephritis, Interstitial	1	1	1	1	1.0	Immune checkpoint inhibitor (nivolumab)-associated kidney injury and the importance of recognizing concomitant medications known to cause acute tubulointerstitial nephritis: a case report.	BACKGROUND: Acute tubulointerstitial nephritis (ATIN) has been increasingly recognized as an important manifestation of kidney injury associated with the use of immune checkpoint inhibitors (anti-PD-1 and anti-CTLA-4). While the exact pathophysiology remains unknown, corticosteroids are the mainstay of management. CASE PRESENTATION: We describe a 67-year-old man with stage IV non-small-cell lung cancer who developed kidney injury during treatment with the anti-PD-1 antibody nivolumab. A kidney biopsy showed ATIN without granuloma formation. Considering their mechanism of action, immune checkpoint inhibitors can alter immunological tolerance to concomitant drugs that have been safely used for a long time. For more than 4 years before the initiation of nivolumab therapy, the patient had been receiving the proton pump inhibitor lansoprazole, known to cause drug-induced ATIN, without significant adverse events including kidney injury. He showed rapid improvement in kidney function in 3 days (creatinine decreased from 2.74 to 1.82 mg/dl) on discontinuation of lansoprazole. He then received 500 mg intravenous methylprednisolone for 3 days followed by 1 mg/kg/day oral prednisolone and his creatinine levels eventually stabilized around 1.7 mg/dl. Drug-induced lymphocyte stimulation test (DLST) for lansoprazole was positive. CONCLUSIONS: The rapid improvement of kidney function after discontinuation and DLST positivity indicate that lansoprazole contributed to the development of ATIN during nivolumab therapy. Considering the time course, it is plausible that nivolumab altered the long-lasting immunological tolerance against lansoprazole in this patient. To the best of our knowledge, this is the first case report of DLST positivity for a drug that had been used safely before the initiation of an immune checkpoint inhibitor. Although corticosteroid therapy is recommended, the recognition and discontinuation of concomitant drugs, especially those known to induce ATIN, is necessary for the management of kidney injury associated with anti-PD-1 therapy.
